po_id,employee_id,vendor_id,approval_status,budget,amount,priority,request_date,approval_date,delivery_date,category
PO8CC06EA7,EMPC83E8643,VNDF909C443,Approved,37843.17,43035.48,Normal,2024-04-01,2024-04-06,2024-04-14,Raw Materials
PO97046C82,EMPDC42375B,VND489E103A,Approved,57493.14,48087.65,Critical,2024-08-17,2024-08-21,2024-09-04,Components
PO51E5CF5F,EMPB23FEF25,VND07A84740,Approved,47829.46,45118.72,Normal,2024-03-10,2024-03-13,2024-03-30,Components
PO7129CDBD,EMP223754A5,VND894C6368,Rejected,6638.46,6882.97,Normal,2024-12-09,2024-12-12,,Office Supplies
PO3287B279,EMPBD39CCB7,VND4520F17A,Approved,8402.43,9180.79,High,2024-07-20,2024-07-22,2024-07-27,Office Supplies
POC492921A,EMP32662E30,VND466655B2,Approved,23329.43,21684.01,Normal,2024-10-14,2024-10-17,2024-11-09,Services
POEC4B80DD,EMPAC11F100,VND36436386,Approved,17821.75,18663.54,Normal,2024-08-19,2024-08-23,2024-09-12,Equipment
PO44820F83,EMP6FC3C701,VNDB598AD91,Approved,43190.15,39574.62,Normal,2024-06-05,2024-06-10,2024-06-22,Raw Materials
PO27C68870,EMPCD5F3FE7,VNDC995E3B7,Approved,36511.85,33259.02,Normal,2024-10-08,2024-10-11,2024-10-17,Services
POB4DB14E9,EMPEA4087C3,VND466655B2,Approved,52995.65,47814.97,Normal,2024-11-29,2024-12-01,2024-12-19,Office Supplies
PO14015A71,EMPAA9612DC,VND3FC620C0,Rejected,5085.51,4617.4,Normal,2024-06-23,2024-06-25,,Components
PO1E8ABDCD,EMPBB78AEAA,VND75832916,Approved,51857.73,49467.98,Normal,2024-10-14,2024-10-15,2024-11-12,Equipment
PO3E9E9DD1,EMP6D882F68,VND1DF7F1DC,Approved,23568.16,23089.49,Normal,2024-08-17,2024-08-21,2024-09-13,Equipment
POA75C339E,EMP71E918C9,VND57CA31A1,Pending,6294.01,6173.68,High,2024-12-14,,,Office Supplies
POA1FEBF10,EMP8C783A0A,VNDCAF05089,Pending,19857.12,21358.12,Normal,2024-07-09,,,Raw Materials
PO4CE88B69,EMP02B50B0C,VND6FADEC72,Rejected,18341.35,15828.51,Normal,2024-07-21,2024-07-22,,Raw Materials
POD413992D,EMP1C872DD0,VNDC995E3B7,Pending,16735.17,17596.19,Normal,2024-11-14,,,Equipment
PO05890801,EMP62448F85,VND020FD5AF,Approved,2402.84,2271.41,Normal,2024-05-07,2024-05-11,2024-06-04,Equipment
PO80A48C1E,EMPEEDBEE3E,VND2D25DD42,Approved,48450.17,41937.67,Normal,2024-07-08,2024-07-09,2024-08-01,Raw Materials
PO7EC2F2FA,EMP8B55104C,VNDD24A1BC5,Approved,4494.83,5333.35,Normal,2024-08-30,2024-09-01,2024-09-27,Office Supplies
POBBDE2E3A,EMP70D292CE,VND859AA544,Approved,16227.56,17918.41,Normal,2024-10-30,2024-11-03,2024-11-22,Raw Materials
POD5E79C9E,EMP64338D5F,VND79774EB1,Approved,27738.98,27237.81,Normal,2024-03-30,2024-04-01,2024-04-17,Components
PO773CD6AB,EMPE979A9C6,VND859AA544,Approved,37539.25,32625.77,Normal,2024-09-20,2024-09-23,2024-10-02,Equipment
POEDE98828,EMP947907EC,VNDC939E188,Approved,29788.89,32390.19,Normal,2024-06-04,2024-06-09,2024-06-18,Services
PO4E1CBE7B,EMP60390AAA,VND859AA544,Approved,20684.77,23612.24,Normal,2024-05-18,2024-05-23,2024-05-30,Services
PO6562690F,EMPD31B72F2,VND19CF5E06,Pending,28200.21,27354.4,Normal,2024-12-12,,,Services
PO89D1E3CB,EMPFBD080AD,VND4AFDF46C,Approved,34300.32,28841.16,Normal,2024-08-30,2024-09-01,2024-09-25,Office Supplies
PO6C730B32,EMPF89D7930,VNDFDC347F6,Approved,31239.1,28398.58,Normal,2024-08-03,2024-08-08,2024-08-17,Equipment
POFBDD59D0,EMPF18271A5,VND411B979D,Approved,52276.63,44486.77,Normal,2024-05-07,2024-05-12,2024-05-24,Services
PO4937F1B5,EMP58E9A1B9,VNDCDB882C0,Approved,52135.05,49179.61,Normal,2024-08-02,2024-08-07,2024-08-21,Office Supplies
PO3A6FE41E,EMP4D4CD89B,VND020FD5AF,Approved,21649.06,22115.4,Normal,2024-09-01,2024-09-06,2024-09-18,Raw Materials
PO280E6E41,EMP82460A1E,VND97E5802F,Approved,35109.62,36871.81,Normal,2024-12-30,2025-01-02,2025-01-13,Components
POA9180487,EMPDCB7AE3D,VNDF7742C98,Pending,25942.62,27015.72,Normal,2024-06-01,,,Equipment
POCBE73DD1,EMPC8930AB4,VND020FD5AF,Approved,3205.6,2880.92,Critical,2024-08-24,2024-08-26,2024-09-07,Office Supplies
POEAE2CB6E,EMP0FA8DDB2,VND75832916,Pending,35370.12,42250.47,Normal,2024-09-14,,,Equipment
PO60AF97BF,EMPAE2DB492,VND139B2EB5,Rejected,16756.51,17930.26,Critical,2024-03-16,2024-03-19,,Services
PO1674A0A4,EMPF03500F0,VNDAADD0D4D,Approved,17702.99,15897.1,Normal,2024-06-11,2024-06-13,2024-06-21,Components
POB9479890,EMP9AA23030,VNDA957A7D0,Pending,5573.54,5599.1,High,2024-01-20,,,Raw Materials
PO834D873E,EMP92078BE3,VNDCAE263CC,Approved,40846.96,43318.17,Normal,2024-06-02,2024-06-03,2024-07-01,Services
PO1AA4DFDE,EMP52348239,VND4706504E,Approved,29043.68,34425.09,Normal,2024-10-07,2024-10-12,2024-10-18,Components
PO9D3849C1,EMP8895C2DB,VND6C887C82,Approved,13003.42,10884.23,Normal,2024-08-24,2024-08-25,2024-09-08,Services
POA6E82170,EMPE5F2D0FA,VNDFDC347F6,Approved,13991.17,16729.24,Normal,2024-05-31,2024-06-03,2024-06-25,Office Supplies
POA704A2BD,EMP71B23ADA,VND09F13EB7,Approved,18762.43,23009.98,Critical,2024-12-28,2024-12-30,2025-01-05,Components
PO3279161B,EMP3F838765,VND3FC620C0,Approved,11438.41,10827.99,Normal,2024-11-14,2024-11-16,2024-11-28,Components
PODB05D29F,EMP56299863,VND466655B2,Approved,53829.56,49254.88,Normal,2024-10-28,2024-10-29,2024-11-06,Services
POEDCD002D,EMPA0DBAA3E,VND18221D96,Approved,40160.18,35079.85,Normal,2024-06-24,2024-06-29,2024-07-16,Office Supplies
POC666EA10,EMP1B99714D,VND8539FA55,Approved,32226.53,29343.87,Critical,2024-05-14,2024-05-16,2024-06-03,Components
POD43D8F1F,EMPA14CAD8A,VND466655B2,Approved,12898.06,12141.57,Normal,2024-08-22,2024-08-27,2024-09-16,Equipment
PO62035122,EMP906322AB,VND27CBAF37,Approved,20017.7,22452.56,Normal,2024-11-06,2024-11-09,2024-11-15,Services
POE9834701,EMPD6216EF2,VND7DD7F0E9,Approved,5137.37,5824.44,Normal,2024-06-27,2024-07-02,2024-07-31,Equipment
POA7AD5FB7,EMP9F01F92E,VND3AF51314,Approved,25611.74,26028.79,High,2024-11-25,2024-11-27,2024-12-06,Office Supplies
PO2BA1426E,EMPCBF653AB,VNDF549E284,Pending,27251.49,28103.07,Critical,2024-12-06,,,Services
PO8936C108,EMPC20E5ADA,VND3B5BB0BC,Approved,8721.32,8424.23,Normal,2024-07-22,2024-07-27,2024-08-17,Office Supplies
PO42ED9525,EMP7298C529,VND1A32B030,Pending,35387.89,38747.2,Normal,2024-11-07,,,Equipment
PO1E0C204B,EMP13654F68,VNDF5F231C0,Approved,27473.29,23182.33,Normal,2024-11-20,2024-11-22,2024-12-11,Raw Materials
POE02152C3,EMP49D9D338,VND86F10A10,Approved,12229.04,13846.99,Normal,2024-10-05,2024-10-08,2024-10-30,Services
POE1F64D36,EMP9FBCCBD5,VND0CE75C53,Approved,24081.12,28327.14,Normal,2024-06-14,2024-06-17,2024-07-07,Components
PO4060B569,EMP6A1C5243,VNDF7A9FFF9,Approved,6051.42,7237.4,Normal,2024-07-25,2024-07-30,2024-08-07,Office Supplies
PO9488C7FF,EMPC497FE42,VND1DF7F1DC,Approved,34192.29,31759.72,Normal,2024-06-19,2024-06-21,2024-07-15,Office Supplies
PO55BD2672,EMP8D37F2EB,VND10335071,Pending,14048.4,17405.13,Normal,2024-07-16,,,Components
PO6D4B6F0C,EMP8B697E21,VND44174C92,Pending,36908.85,44789.36,Normal,2024-06-12,,,Raw Materials
PO62159A81,EMP479A9FA7,VND23FDC749,Approved,1579.26,1365.62,Normal,2024-01-19,2024-01-24,2024-02-01,Raw Materials
POF8D71CFC,EMPB677E287,VND27CBAF37,Pending,4061.66,4566.85,Normal,2024-01-05,,,Components
PO7E2D98C3,EMP713A8F59,VND65B60718,Approved,42838.26,38143.44,Normal,2024-10-31,2024-11-05,2024-12-01,Equipment
POB8EF802C,EMP0F6BEC9B,VNDF9F92F21,Cancelled,52333.95,49918.86,Normal,2024-03-23,2024-03-25,,Components
POF3996007,EMPEF5AF759,VNDAADD0D4D,Approved,17886.27,20074.27,Normal,2024-10-06,2024-10-07,2024-10-28,Services
POFC44BE87,EMPA44A433C,VND44174C92,Approved,20343.72,24762.16,Normal,2024-08-29,2024-08-30,2024-09-24,Components
PO3D0EBEEE,EMP2D635EAD,VND8CAEB48D,Rejected,34847.09,29740.09,Normal,2024-10-29,2024-11-01,,Equipment
PODB241D9A,EMPB65485B6,VND1DF449E3,Approved,48112.34,47846.06,Normal,2024-12-30,2024-12-31,2025-01-15,Raw Materials
PO5734936B,EMP336B7690,VND411B979D,Pending,31305.45,37104.71,Critical,2024-12-03,,,Components
POB4DC331B,EMPEABF9341,VND80A0A536,Approved,7455.65,9161.45,Normal,2024-12-14,2024-12-16,2025-01-14,Equipment
PO34D81742,EMPB03BC413,VNDB643A5C9,Approved,4178.52,4016.8,Critical,2024-06-08,2024-06-10,2024-07-04,Raw Materials
PODEF05093,EMP32AEFF19,VNDA68A83A5,Approved,2349.38,2799.01,High,2024-02-17,2024-02-20,2024-03-20,Services
POF7B28C6D,EMP40CBAC68,VNDCAE263CC,Approved,34106.58,31587.86,Normal,2024-12-26,2024-12-30,2025-01-19,Equipment
PO7028A47F,EMP70447AD2,VND466655B2,Pending,55374.38,47074.48,Critical,2024-10-08,,,Components
PO40B7B670,EMP1CDEB4F0,VND57CA31A1,Pending,28795.01,25623.7,Normal,2024-07-25,,,Office Supplies
PO15EB9035,EMP4A01108D,VNDD2BB8334,Approved,30574.13,30470.96,Normal,2024-04-02,2024-04-07,2024-04-25,Raw Materials
PO5D3AA9C3,EMPDAF0886E,VNDD39C47AD,Approved,39850.86,49723.15,Critical,2024-11-01,2024-11-02,2024-11-22,Services
POF2B4EB41,EMP63B5ABA3,VND7DD7F0E9,Approved,18739.55,23323.81,High,2024-11-05,2024-11-10,2024-12-08,Components
PO0088828F,EMP1A2C812A,VND2AF9B25B,Approved,31513.65,31427.16,High,2024-11-18,2024-11-21,2024-12-11,Equipment
PO38910AC5,EMPFBDD7747,VND8CAEB48D,Approved,25885.63,28337.95,Normal,2024-12-11,2024-12-16,2025-01-15,Services
PO7763328C,EMP3687B56B,VNDD6D686D6,Rejected,25244.41,31299.29,Normal,2024-11-24,2024-11-27,,Components
PO9099B5BB,EMP78A462BC,VND34264845,Approved,35382.67,41253.45,Critical,2024-09-24,2024-09-27,2024-10-20,Office Supplies
PO97A0C2AC,EMP991BE4AC,VND5B2EC8F1,Rejected,52541.0,48747.89,Normal,2024-04-05,2024-04-07,,Components
POBE68214F,EMPA5BD9A69,VND894C6368,Approved,37101.39,41538.23,Normal,2024-12-05,2024-12-10,2025-01-06,Components
POBB1B17B5,EMP723085B6,VND589660CD,Pending,1970.33,1974.95,Normal,2024-09-01,,,Services
POE2B19023,EMP59525083,VND86F10A10,Pending,11341.47,9486.83,High,2024-07-23,,,Services
POBDE87F71,EMP68616062,VND96325CEF,Pending,10270.48,11033.58,Normal,2024-06-13,,,Office Supplies
POCE647953,EMP12A454D9,VND22E4CBF8,Approved,47167.67,47388.78,High,2024-09-06,2024-09-09,2024-09-18,Components
PO6BB88947,EMP7BC1038A,VND3A80813D,Approved,24963.04,20941.19,High,2024-07-09,2024-07-14,2024-08-03,Office Supplies
PO9EAD16E4,EMPFE72EFC7,VND589660CD,Approved,6444.8,5774.13,Normal,2024-08-05,2024-08-10,2024-08-15,Components
PO58DDF2E5,EMP305E0E6E,VNDB643A5C9,Approved,19688.39,16951.62,Normal,2024-08-19,2024-08-22,2024-08-29,Services
PO0A80D208,EMPEA6A68CE,VND1199176D,Cancelled,46649.46,47218.81,Normal,2024-02-26,2024-02-28,,Components
PO44FC1F34,EMP7E958AAA,VND4F7B00FC,Pending,43971.06,41569.97,Normal,2024-05-01,,,Components
PO2A1BC5EB,EMPB6FD480B,VND557FD788,Approved,4481.66,4287.23,High,2024-07-20,2024-07-25,2024-08-01,Components
POD0FFAE67,EMPDE80F390,VNDAAF2A28A,Pending,7012.85,8011.49,Normal,2024-07-17,,,Equipment
POF904DC0A,EMP76F8DB51,VNDCE923A65,Approved,36458.66,33500.89,Normal,2024-02-01,2024-02-03,2024-03-03,Office Supplies
PO2747FC75,EMP0672A473,VND1C52ED63,Approved,36545.34,33141.17,Normal,2024-08-16,2024-08-18,2024-08-30,Office Supplies
PO58E24DEB,EMP80F5F390,VNDF9F92F21,Approved,32426.71,28749.69,Normal,2024-06-21,2024-06-24,2024-07-23,Raw Materials
PO88BD5314,EMP9AF9441D,VNDD24A1BC5,Pending,3196.67,2861.73,Normal,2024-04-20,,,Raw Materials
PO65AB1882,EMPF7B74C26,VNDB520DAB7,Approved,7787.21,8476.4,Normal,2024-11-13,2024-11-18,2024-12-08,Components
POBE145D62,EMPC06A617C,VND4AFDF46C,Approved,52678.02,45614.94,High,2024-10-20,2024-10-22,2024-10-27,Services
POA6639011,EMP7EEDB4BC,VNDB643A5C9,Pending,19598.06,19334.05,High,2024-02-19,,,Office Supplies
PO976CCA16,EMPEE88E9FD,VND57CA31A1,Pending,666.29,570.56,Normal,2024-12-20,,,Components
POD69614DB,EMPEB317F27,VNDA957A7D0,Pending,4683.45,5356.71,Normal,2024-07-24,,,Components
PODC42D2A5,EMPF28CC8D2,VND557FD788,Approved,39162.37,46507.45,Normal,2024-05-11,2024-05-13,2024-06-05,Raw Materials
PO795D2ADD,EMPAE0450DC,VND4520F17A,Pending,7234.03,8908.94,Normal,2024-01-22,,,Equipment
PO1E3F4FA0,EMPF4F1D532,VND275CA511,Approved,37895.88,34594.01,High,2024-01-14,2024-01-18,2024-02-03,Components
PO8AF854B5,EMP48E7E7AE,VND999ED598,Approved,18413.95,20561.07,Normal,2024-11-23,2024-11-24,2024-12-18,Raw Materials
PO45C6EB01,EMP456D5269,VND768A7583,Pending,7527.27,8709.38,Normal,2024-11-07,,,Services
POBD5DA858,EMP6178FFC1,VND3D2A9A3A,Approved,447.12,387.18,Critical,2024-04-12,2024-04-13,2024-05-08,Raw Materials
PO008A0AB3,EMPF8CFE152,VND590E7C93,Rejected,6973.62,7059.3,High,2024-05-17,2024-05-20,,Equipment
PO1DA4DED5,EMPB000054D,VNDAE27E9B6,Rejected,33532.86,36714.23,High,2024-12-25,2024-12-26,,Equipment
POA0EE1067,EMPE665F393,VND6C887C82,Approved,24813.34,27663.2,High,2024-11-30,2024-12-05,2024-12-29,Office Supplies
PO4216762C,EMP097CEBDE,VND17D7E4DC,Approved,22743.3,23389.69,Normal,2024-11-03,2024-11-07,2024-11-19,Office Supplies
POE63B08B0,EMP247F9657,VNDEB6F8ED3,Pending,22520.58,24627.35,Normal,2024-04-14,,,Raw Materials
PO8D1BC90C,EMP6FC07919,VND75832916,Approved,45632.99,45146.69,High,2024-06-28,2024-07-02,2024-07-19,Office Supplies
PO0168AEDB,EMPFFD69B13,VNDE6156EFE,Approved,3698.62,3907.08,Normal,2024-11-01,2024-11-02,2024-11-27,Office Supplies
PO185FC9F4,EMP3D290290,VND999ED598,Approved,45461.82,41529.81,Normal,2024-08-23,2024-08-27,2024-09-18,Raw Materials
PO7BE3C3FB,EMP9AAE9928,VND9DFC7925,Approved,38304.56,41897.15,Normal,2024-09-21,2024-09-22,2024-10-20,Equipment
PO273CCFD9,EMP0BF05170,VNDCDB882C0,Approved,11617.91,10492.29,Normal,2024-08-29,2024-08-30,2024-09-24,Office Supplies
PO815E2E57,EMP9100CF33,VND49098C56,Approved,18636.79,18976.91,High,2024-10-05,2024-10-10,2024-10-26,Equipment
PO05011E74,EMPA96F92FA,VND9724A5FF,Approved,45037.9,38394.56,Critical,2024-09-05,2024-09-10,2024-10-02,Components
PO2BD91A20,EMP27CD19E4,VNDF5F231C0,Approved,5388.64,5060.43,Normal,2024-04-14,2024-04-16,2024-04-24,Services
POB38E7887,EMPE909A331,VND768A7583,Approved,25320.69,31643.9,High,2024-01-06,2024-01-09,2024-01-22,Raw Materials
POE5EF203F,EMP61015047,VND4F7B00FC,Rejected,33979.24,29370.03,High,2024-03-04,2024-03-06,,Services
PO55E96BDE,EMP41441877,VNDD95DB1B7,Approved,9064.49,9637.92,Normal,2024-07-29,2024-07-31,2024-08-24,Equipment
POD435BE2A,EMP68A85651,VND8539FA55,Approved,26863.35,24409.04,Normal,2024-04-20,2024-04-23,2024-05-16,Equipment
PO3E7D205F,EMPC6945BFC,VNDC178B24A,Approved,9621.27,8494.17,Normal,2024-12-15,2024-12-19,2024-12-27,Services
POBAAFF791,EMPDF83CA5B,VND3D2A9A3A,Approved,47563.78,40647.51,High,2024-12-20,2024-12-23,2025-01-20,Equipment
PO886978D4,EMPFB196304,VND557FD788,Approved,21210.82,25644.78,Normal,2024-11-05,2024-11-08,2024-11-15,Components
PO41230C98,EMP2193DF3B,VNDC4060F12,Approved,390.87,450.48,Normal,2024-01-19,2024-01-23,2024-01-30,Equipment
PO3F370B97,EMPF7B2FAE5,VND79774EB1,Approved,29938.67,26607.09,Normal,2024-05-19,2024-05-24,2024-06-18,Equipment
POF517CA93,EMP0D5558BB,VND18221D96,Approved,35096.07,36467.39,Normal,2024-04-23,2024-04-24,2024-05-01,Office Supplies
PO15D14887,EMP28E0C772,VND4EC61792,Approved,1936.05,2288.46,Normal,2024-06-19,2024-06-21,2024-07-11,Raw Materials
PO4D8894AE,EMP94B6AB47,VND07F575C8,Approved,57258.99,49013.55,Normal,2024-10-23,2024-10-24,2024-11-05,Equipment
PO613E6F72,EMP43F94B53,VND275CA511,Cancelled,2584.57,2233.8,Normal,2024-08-09,2024-08-11,,Raw Materials
POC8723D33,EMP16FF2B31,VND19CF5E06,Approved,42379.63,46161.86,Normal,2024-11-16,2024-11-20,2024-12-13,Office Supplies
PO82DAC4C5,EMP61C72649,VND1A73FC33,Approved,29706.55,31554.78,Normal,2024-10-09,2024-10-10,2024-10-23,Services
PO3CEC10A5,EMPB4F1DB10,VNDAEE88F85,Pending,13806.71,15860.06,Normal,2024-12-30,,,Equipment
POD6BEBE3D,EMPF5ED01D4,VND07A84740,Approved,18919.95,18560.39,Normal,2024-06-17,2024-06-22,2024-07-20,Services
PO0A202D92,EMP1D089DBD,VND154E8965,Pending,1534.6,1565.15,Normal,2024-05-15,,,Services
POD540CB22,EMP42361493,VND34264845,Pending,5530.87,5490.76,Normal,2024-06-19,,,Services
POAA263206,EMP18E9E347,VNDC4092504,Approved,16557.9,15679.21,Critical,2024-01-20,2024-01-22,2024-02-20,Office Supplies
PO17782773,EMPA4D63EAB,VNDD95DB1B7,Pending,14263.77,17248.49,Normal,2024-03-08,,,Equipment
POCF4F85FC,EMP28ABE988,VNDD902468E,Rejected,33220.58,28161.85,Normal,2024-01-19,2024-01-21,,Office Supplies
PO44A22ADD,EMP9A2C21B7,VND2FE40F33,Approved,22518.46,22097.58,Normal,2024-12-19,2024-12-22,2025-01-16,Services
POCAC63CFD,EMPC6B97225,VNDA402B738,Approved,27831.13,24838.0,Normal,2024-01-02,2024-01-06,2024-01-23,Office Supplies
PO0F767B25,EMPD0D376E5,VNDCE923A65,Approved,25030.15,21412.44,Normal,2024-08-01,2024-08-03,2024-08-14,Services
PO0A0397CD,EMPEDD5B94C,VND8539FA55,Approved,13764.44,14876.06,High,2024-03-16,2024-03-20,2024-04-15,Raw Materials
POD7F7AFC6,EMPCD900218,VND11B92497,Approved,6492.94,7401.9,Normal,2024-08-12,2024-08-14,2024-08-24,Services
PO3DB21BE5,EMPAC570E1E,VNDB3180A0E,Approved,29078.56,27360.53,Normal,2024-04-03,2024-04-04,2024-04-13,Raw Materials
PO79B30544,EMP5A98ED8C,VND76F0F0E0,Approved,14506.29,16828.56,Normal,2024-04-13,2024-04-17,2024-05-12,Services
PO8D9695C5,EMP40431578,VNDCAF05089,Approved,24886.84,23007.41,Normal,2024-03-05,2024-03-07,2024-03-25,Components
PO3C83790C,EMPD453B0A3,VNDCE923A65,Approved,19877.73,17464.97,Normal,2024-08-04,2024-08-05,2024-08-25,Components
POAF1947CC,EMP81C18E04,VND4DC2D394,Pending,25288.79,21905.06,Critical,2024-02-08,,,Raw Materials
POD7863359,EMP306533DF,VND23FDC749,Approved,426.65,498.19,Normal,2024-04-07,2024-04-09,2024-04-27,Equipment
POEE026D30,EMP7070BEAD,VND88584A44,Approved,28946.12,29233.0,Normal,2024-12-31,2025-01-05,2025-01-18,Raw Materials
PO3F7A5C11,EMPC09A2367,VNDA74DADEC,Approved,5737.71,5509.36,Normal,2024-01-23,2024-01-28,2024-02-08,Components
POA482DF60,EMP88B4D4E4,VND616471F8,Approved,13148.22,11465.6,High,2024-07-05,2024-07-07,2024-07-14,Components
PO8CFB4F55,EMP5441322A,VNDEA23339B,Approved,11951.08,11772.11,Normal,2024-07-24,2024-07-27,2024-08-01,Services
PO65CB89C4,EMP89774A49,VND4D8ED92A,Pending,40750.63,42785.51,Normal,2024-05-17,,,Equipment
PO27136A09,EMPF9FF80BD,VND6B54C68D,Approved,145.67,157.55,Normal,2024-12-04,2024-12-09,2024-12-15,Office Supplies
PO12763F64,EMPDCAA7E6E,VNDCFB6DC09,Cancelled,11391.75,10978.99,Normal,2024-11-17,2024-11-20,,Raw Materials
POBF1F936A,EMP70447AD2,VND417BDCE6,Approved,55205.54,47843.12,Normal,2024-04-03,2024-04-07,2024-04-14,Services
PO5A0DC742,EMP43C78FAD,VNDF909C443,Approved,37477.54,33218.04,High,2024-01-19,2024-01-24,2024-02-16,Services
PO56651EA8,EMPC3C7E82C,VND11B92497,Approved,30538.55,32900.46,Normal,2024-12-17,2024-12-21,2024-12-29,Office Supplies
POC1D623A1,EMPD0752F8D,VNDF7742C98,Pending,16509.97,14743.93,Critical,2024-11-29,,,Components
PO103B6882,EMP8088A174,VND6FADEC72,Approved,34172.46,36212.43,Critical,2024-08-23,2024-08-27,2024-09-12,Services
POBFDFDC2B,EMPBCB391FB,VNDF7A9FFF9,Pending,48484.62,41013.73,High,2024-05-07,,,Services
PO197175D2,EMP48E076D1,VNDE13413E5,Pending,16662.24,17928.71,Normal,2024-12-21,,,Office Supplies
POADCF99DE,EMP8BE895D2,VND4EC61792,Approved,17794.28,21126.49,Normal,2024-03-31,2024-04-05,2024-04-29,Office Supplies
PO88735B8E,EMP2AEFEA84,VND07F575C8,Pending,7709.17,9076.71,Critical,2024-12-10,,,Components
PO892BA867,EMP7152ABDE,VNDC4060F12,Approved,6939.1,7559.46,Normal,2024-05-17,2024-05-20,2024-05-29,Equipment
PO3D3C6221,EMP00394380,VNDCAF05089,Approved,32212.78,27776.42,Normal,2024-03-08,2024-03-10,2024-04-07,Equipment
POFF33F9CA,EMPEB229867,VND7B8206C3,Approved,7536.55,8629.25,Normal,2024-02-15,2024-02-20,2024-03-09,Services
PO2B9FA13D,EMPCEA459AD,VND7B4F5D31,Pending,20312.63,20841.44,Normal,2024-01-07,,,Raw Materials
PO74BDC4C4,EMPF9BA7BF4,VND49098C56,Approved,21010.78,22474.85,Critical,2024-07-07,2024-07-09,2024-08-01,Office Supplies
POC6CB3A6A,EMPA91C05C8,VNDB643A5C9,Approved,6021.93,5772.63,Normal,2024-05-10,2024-05-14,2024-05-24,Raw Materials
PO4F6E36BD,EMPE0B72172,VND1A32B030,Approved,43653.51,47695.91,Normal,2024-06-22,2024-06-24,2024-07-16,Services
PO6324804F,EMPAF11D9D3,VND7E4DB750,Approved,47218.89,49483.88,High,2024-12-07,2024-12-10,2024-12-29,Equipment
PO2F81AC20,EMP5D012CA1,VND417BDCE6,Approved,40379.2,45851.87,High,2024-08-08,2024-08-09,2024-08-17,Raw Materials
PO6932B5AB,EMP10BA59EB,VND22E4CBF8,Approved,22917.36,20941.28,High,2024-06-17,2024-06-22,2024-07-20,Office Supplies
PO98161EAD,EMP24170F54,VND4DC2D394,Approved,57300.96,49282.12,Normal,2024-08-28,2024-09-02,2024-09-21,Raw Materials
POFB8575ED,EMP7EEB1F50,VND2094DBBC,Cancelled,34935.39,36512.77,Normal,2024-01-07,2024-01-09,,Services
POD1951213,EMP59D1A35B,VND27CBAF37,Approved,50439.37,42967.17,Normal,2024-01-18,2024-01-19,2024-01-29,Components
PO84A3D365,EMPA55DDA61,VNDB520DAB7,Pending,34744.34,37327.84,Normal,2024-10-02,,,Office Supplies
PO4E54D433,EMPCEFCD87C,VNDD24A1BC5,Approved,916.61,857.51,Normal,2024-01-29,2024-01-31,2024-02-21,Components
PO9FFE648A,EMP27DEF90C,VND75832916,Approved,1661.62,1388.18,Normal,2024-03-18,2024-03-19,2024-03-30,Services
POA04C6738,EMPD70AAF19,VNDD6FBFD33,Approved,55836.3,47777.4,Normal,2024-11-25,2024-11-27,2024-12-09,Office Supplies
PO3F91DA71,EMP7631FC0F,VNDA9CEA40D,Pending,51981.06,46847.92,Normal,2024-04-20,,,Equipment
PO01D3B9D8,EMPE2C0781F,VNDA0E8AF6C,Approved,38893.0,35816.33,Normal,2024-01-26,2024-01-30,2024-02-24,Equipment
POAD620C13,EMP69C3AA78,VNDD6D686D6,Approved,35168.04,33286.21,High,2024-08-13,2024-08-14,2024-08-21,Office Supplies
PO75291C8E,EMP4413DFEE,VND6121FB48,Rejected,40973.08,42282.27,Normal,2024-12-28,2024-12-29,,Office Supplies
PO8E298812,EMPDBD2C48D,VND4520F17A,Approved,906.03,1102.45,Normal,2024-09-11,2024-09-14,2024-10-01,Raw Materials
PO21DF3617,EMP09A2D931,VNDB732CC31,Pending,19635.25,18129.77,Normal,2024-11-14,,,Components
POA35DA5A6,EMPD215372D,VND3FC620C0,Approved,23917.9,28911.8,High,2024-11-27,2024-11-30,2024-12-24,Services
PO3816D292,EMP29AB4521,VND0B515B0E,Approved,15391.79,14724.04,Critical,2024-01-02,2024-01-06,2024-01-25,Services
PODD8A476C,EMPB9C7DD73,VNDF7A9FFF9,Approved,40368.78,45388.16,High,2024-05-10,2024-05-12,2024-05-27,Raw Materials
PO54BB1207,EMP15247710,VND44174C92,Approved,42053.38,43548.97,Normal,2024-04-07,2024-04-08,2024-04-18,Office Supplies
PO1873142F,EMP72E0D6D7,VNDB520DAB7,Approved,19315.82,16157.55,High,2024-04-13,2024-04-17,2024-05-03,Office Supplies
POF3830FEB,EMPD9433A40,VND4F7B00FC,Approved,33851.92,38527.43,Normal,2024-02-01,2024-02-05,2024-02-23,Equipment
PO815A96EE,EMP5ABA28A3,VND07F575C8,Approved,24958.49,22028.37,High,2024-06-09,2024-06-13,2024-07-05,Raw Materials
PO4D430A5A,EMP98883729,VNDF7A9FFF9,Approved,26242.92,22963.99,High,2024-10-08,2024-10-09,2024-10-28,Services
PO33357F12,EMPD976EA79,VND557FD788,Approved,3996.1,4199.55,Normal,2024-10-13,2024-10-18,2024-10-26,Equipment
POFA09D0FC,EMP5863D3D6,VND048CF2D5,Approved,27595.57,30145.21,High,2024-05-29,2024-05-30,2024-06-22,Raw Materials
